user_id,timestamp,page_url,session_id,action,device_type,duration_seconds
user_000538,2025-10-27 13:01:25.433097,/,session_3e3a0dfc,view,Desktop,159
user_000500,2025-10-27 13:01:52.433097,/orders,session_339c0ee9,click,Desktop,264
user_000346,2025-10-27 13:10:23.433097,/category/sports,session_1d82e2a8,view,Desktop,202
user_000712,2025-10-27 13:11:07.433097,/faq,session_eb04159c,view,Mobile,381
user_000752,2025-10-27 13:17:24.433097,/cart,session_46c524a5,click,Mobile,342
user_000831,2025-10-27 13:21:20.433097,/category/sports,session_b9a01137,remove_from_cart,Mobile,593
user_000519,2025-10-27 13:28:19.433097,/products,session_970c9eb4,add_to_cart,Mobile,128
user_000412,2025-10-27 13:38:15.433097,/offers,session_96867676,add_to_cart,Tablet,464
user_000588,2025-10-27 13:43:03.433097,/orders,session_c0f63229,view,Mobile,329
user_000543,2025-10-27 13:45:32.433097,/category/electronics,session_8bc78e81,click,Mobile,523
user_000533,2025-10-27 13:45:38.433097,/checkout,session_9565257b,click,Tablet,127
user_000829,2025-10-27 13:54:24.433097,/orders,session_3894de06,view,Mobile,246
user_000848,2025-10-27 13:59:55.433097,/faq,session_ca5fccf2,view,Mobile,341
user_000489,2025-10-27 14:14:18.433097,/category/sports,session_7bf47042,view,Mobile,487
user_000427,2025-10-27 14:24:36.433097,/account,session_bc9b5872,view,Desktop,16
user_000014,2025-10-27 14:25:49.433097,/category/food,session_0e500785,add_to_cart,Desktop,421
user_000770,2025-10-27 14:29:59.433097,/contact,session_e7215e6c,view,Mobile,148
user_000892,2025-10-27 14:31:37.433097,/contact,session_2e5a7731,view,Mobile,486
user_000377,2025-10-27 14:32:11.433097,/orders,session_b36ab3ed,view,Mobile,185
user_000001,2025-10-27 14:39:40.433097,/category/electronics,session_bedd62a7,view,Mobile,437
user_000791,2025-10-27 14:47:40.433097,/category/sports,session_bd6aec56,view,Mobile,68
user_000954,2025-10-27 14:49:06.433097,/category/beauty,session_db2c6ac8,click,Desktop,198
user_000261,2025-10-27 14:50:29.433097,/category/sports,session_cabaef3c,view,Mobile,70
user_000756,2025-10-27 14:56:41.433097,/account,session_b4a5f712,view,Mobile,581
user_000607,2025-10-27 14:58:15.433097,/faq,session_7c3cc2bc,click,Desktop,38
user_000394,2025-10-27 15:09:41.433097,/about,session_e04b1533,add_to_cart,Desktop,48
user_000942,2025-10-27 15:21:23.433097,/orders,session_62588ce9,click,Desktop,195
user_000810,2025-10-27 15:28:26.433097,/category/food,session_988fd26b,click,Mobile,311
user_000205,2025-10-27 15:29:10.433097,/category/food,session_8b5a8683,view,Desktop,402
user_000174,2025-10-27 15:36:57.433097,/category/food,session_b62e8f02,view,Desktop,94
user_000722,2025-10-27 15:40:15.433097,/category/home,session_e1b294de,search,Mobile,390
user_000905,2025-10-27 15:41:21.433097,/category/beauty,session_d32e4757,view,Desktop,469
user_000013,2025-10-27 15:45:03.433097,/category/food,session_cf0671c7,view,Tablet,171
user_000092,2025-10-27 15:47:55.433097,/category/food,session_f84006f2,click,Desktop,396
user_000859,2025-10-27 15:48:43.433097,/category/toys,session_44cdbfdd,view,Desktop,120
user_000895,2025-10-27 15:49:29.433097,/faq,session_e55d32af,click,Mobile,397
user_000464,2025-10-27 15:53:09.433097,/about,session_88bd13d1,view,Mobile,320
user_000098,2025-10-27 15:55:24.433097,/category/home,session_9eca381b,click,Mobile,371
user_000725,2025-10-27 16:02:01.433097,/category/clothing,session_c44fdf5b,view,Mobile,126
user_000406,2025-10-27 16:02:55.433097,/,session_00401b20,click,Desktop,298
user_000893,2025-10-27 16:04:36.433097,/category/food,session_9d361cb6,view,Desktop,486
user_000350,2025-10-27 16:16:11.433097,/faq,session_4097d297,view,Desktop,12
user_000729,2025-10-27 16:23:16.433097,/offers,session_7a10013f,view,Mobile,94
user_000433,2025-10-27 16:30:35.433097,/checkout,session_f21b7a7f,add_to_cart,Desktop,546
user_000798,2025-10-27 16:33:00.433097,/category/books,session_e7b4dcd3,click,Mobile,33
user_000497,2025-10-27 16:35:40.433097,/category/food,session_3f0e924b,view,Desktop,118
user_000301,2025-10-27 16:46:07.433097,/offers,session_e9dcbdd1,add_to_cart,Desktop,561
user_000011,2025-10-27 16:47:46.433097,/category/books,session_010d583f,view,Tablet,369
user_000710,2025-10-27 16:49:44.433097,/category/home,session_e9a11cc0,add_to_cart,Mobile,124
user_000555,2025-10-27 16:56:18.433097,/checkout,session_88676641,view,Tablet,362
user_000189,2025-10-27 16:57:27.433097,/category/electronics,session_399b747b,view,Mobile,507
user_000280,2025-10-27 16:59:09.433097,/returns,session_757256f6,add_to_cart,Tablet,416
user_000780,2025-10-27 16:59:50.433097,/search,session_4b842799,click,Mobile,473
user_000545,2025-10-27 17:01:11.433097,/category/clothing,session_a51004b8,view,Mobile,517
user_000704,2025-10-27 17:03:40.433097,/checkout,session_d4e73adb,click,Desktop,411
user_000901,2025-10-27 17:29:31.433097,/category/food,session_f84dca4b,add_to_cart,Desktop,153
user_000716,2025-10-27 17:37:20.433097,/category/electronics,session_21677dca,search,Mobile,528
user_000565,2025-10-27 17:40:15.433097,/category/home,session_d5935e79,view,Mobile,47
user_000430,2025-10-27 17:45:03.433097,/,session_be654bf9,view,Desktop,590
user_000216,2025-10-27 17:45:41.433097,/category/books,session_e60587ef,view,Desktop,488
user_000872,2025-10-27 17:49:35.433097,/checkout,session_5c02f1da,click,Desktop,376
user_000364,2025-10-27 17:51:46.433097,/category/home,session_f5b92b3c,view,Desktop,473
user_000177,2025-10-27 17:56:22.433097,/orders,session_4e5a4392,remove_from_cart,Desktop,43
user_000853,2025-10-27 17:56:37.433097,/,session_d5b483b6,add_to_cart,Mobile,429
user_000044,2025-10-27 18:03:50.433097,/account,session_3f6c21f7,click,Desktop,591
user_000981,2025-10-27 18:07:11.433097,/checkout,session_9e825aae,add_to_cart,Desktop,321
user_000849,2025-10-27 18:07:42.433097,/offers,session_3e668eb8,view,Desktop,63
user_000732,2025-10-27 18:11:14.433097,/category/toys,session_6852833e,view,Tablet,399
user_000682,2025-10-27 18:13:38.433097,/category/beauty,session_1e43fbd2,view,Desktop,495
user_000186,2025-10-27 18:16:04.433097,/category/toys,session_7b310f54,view,Desktop,271
user_000358,2025-10-27 18:33:23.433097,/category/books,session_b959170a,view,Mobile,512
user_000010,2025-10-27 18:40:52.433097,/category/sports,session_b4dea4a4,click,Mobile,310
user_000159,2025-10-27 18:42:19.433097,/category/electronics,session_0af57e60,add_to_cart,Mobile,589
user_000258,2025-10-27 18:43:57.433097,/category/electronics,session_4cbf131d,view,Desktop,183
user_000518,2025-10-27 18:46:56.433097,/category/books,session_03d11260,add_to_cart,Tablet,493
user_000530,2025-10-27 18:54:44.433097,/category/toys,session_8e6b3085,click,Mobile,334
user_000424,2025-10-27 18:56:57.433097,/category/books,session_0112ae15,view,Desktop,7
user_000301,2025-10-27 19:06:35.433097,/account,session_ecc11ecb,click,Desktop,184
user_000951,2025-10-27 19:09:28.433097,/about,session_64ecfbeb,view,Mobile,539
user_000039,2025-10-27 19:13:20.433097,/checkout,session_8ea02346,view,Tablet,85
user_000450,2025-10-27 19:18:20.433097,/,session_8a4cfe1f,view,Mobile,268
user_000014,2025-10-27 19:29:33.433097,/search,session_89b8b7ee,view,Desktop,590
user_000312,2025-10-27 19:37:21.433097,/orders,session_640eb68e,click,Tablet,101
user_000802,2025-10-27 19:38:29.433097,/category/toys,session_af39f2ce,view,Desktop,116
user_000006,2025-10-27 19:51:27.433097,/offers,session_ec11a44d,view,Mobile,40
user_000622,2025-10-27 20:01:23.433097,/offers,session_facd64f1,view,Desktop,222
user_000620,2025-10-27 20:18:46.433097,/category/beauty,session_ff447459,view,Desktop,540
user_000823,2025-10-27 20:20:30.433097,/returns,session_7c226735,view,Mobile,258
user_000271,2025-10-27 20:33:53.433097,/category/food,session_29f5d43d,view,Mobile,515
user_000497,2025-10-27 20:39:28.433097,/offers,session_bdb2fd9e,add_to_cart,Mobile,286
user_000199,2025-10-27 20:51:41.433097,/checkout,session_68d26992,view,Desktop,86
user_000709,2025-10-27 20:53:07.433097,/category/sports,session_0acd1ac7,view,Mobile,322
user_000742,2025-10-27 20:58:24.433097,/category/clothing,session_7c03af35,click,Mobile,234
user_000138,2025-10-27 21:08:39.433097,/returns,session_f4084628,click,Mobile,374
user_000784,2025-10-27 21:09:12.433097,/category/beauty,session_ee5e1fb5,view,Tablet,383
user_000192,2025-10-27 21:11:44.433097,/faq,session_d32a9e06,click,Mobile,430
user_000959,2025-10-27 21:12:28.433097,/about,session_8a55b7c4,click,Desktop,64
user_000585,2025-10-27 21:19:48.433097,/category/beauty,session_46ef7aaa,add_to_cart,Mobile,5
user_000862,2025-10-27 21:24:28.433097,/products,session_ed1d4adb,view,Desktop,318
user_000227,2025-10-27 21:36:24.433097,/search,session_beed0af9,view,Desktop,85
user_000265,2025-10-27 21:47:17.433097,/about,session_46818a88,view,Mobile,418
user_000159,2025-10-27 21:57:28.433097,/products,session_d2dd3e26,view,Mobile,305
user_000111,2025-10-27 22:03:03.433097,/,session_c09eb13e,click,Desktop,532
user_000115,2025-10-27 22:12:43.433097,/orders,session_1bb43332,view,Tablet,499
user_000326,2025-10-27 22:13:10.433097,/offers,session_4fc9663f,add_to_cart,Desktop,67
user_000035,2025-10-27 22:17:37.433097,/checkout,session_9834e02f,add_to_cart,Mobile,419
user_000981,2025-10-27 22:18:28.433097,/category/books,session_08aa6127,view,Mobile,340
user_000973,2025-10-27 22:27:33.433097,/about,session_301c8108,view,Mobile,60
user_000485,2025-10-27 22:32:09.433097,/checkout,session_c80aa7cf,click,Desktop,240
user_000648,2025-10-27 22:35:47.433097,/returns,session_4c9e903a,view,Mobile,476
user_000474,2025-10-27 22:36:06.433097,/category/toys,session_27ae2220,view,Desktop,62
user_000973,2025-10-27 22:40:05.433097,/contact,session_a50a13dc,view,Desktop,577
user_000130,2025-10-27 22:41:17.433097,/category/electronics,session_0d093c73,add_to_cart,Desktop,108
user_000908,2025-10-27 22:45:09.433097,/orders,session_2dae62c0,add_to_cart,Mobile,378
user_000329,2025-10-27 22:45:40.433097,/cart,session_4236c0bf,view,Mobile,324
user_000457,2025-10-27 22:48:22.433097,/offers,session_4af715b7,click,Tablet,207
user_000486,2025-10-27 22:50:56.433097,/about,session_d2c4c286,view,Desktop,387
user_000906,2025-10-27 22:52:28.433097,/category/toys,session_26d658fb,click,Mobile,357
user_000099,2025-10-27 22:58:59.433097,/offers,session_96ce7d17,view,Desktop,184
user_000173,2025-10-27 23:01:11.433097,/orders,session_aff8754d,add_to_cart,Mobile,65
user_000147,2025-10-27 23:08:30.433097,/checkout,session_922ddab6,add_to_cart,Desktop,425
user_000189,2025-10-27 23:08:55.433097,/orders,session_85c69fbf,click,Mobile,210
user_000156,2025-10-27 23:15:04.433097,/category/toys,session_6c6e8796,add_to_cart,Mobile,329
user_000235,2025-10-27 23:27:44.433097,/offers,session_32173525,view,Mobile,122
user_000113,2025-10-27 23:29:35.433097,/category/sports,session_64e4abc2,view,Desktop,329
user_000668,2025-10-27 23:30:39.433097,/category/food,session_1d27c09a,view,Desktop,394
user_000863,2025-10-27 23:33:32.433097,/category/sports,session_942caa0c,view,Desktop,450
user_000453,2025-10-27 23:39:21.433097,/category/beauty,session_4cd82847,view,Mobile,520
user_000501,2025-10-27 23:39:35.433097,/faq,session_d05cc78d,click,Mobile,79
user_000785,2025-10-27 23:40:20.433097,/category/sports,session_5b86ea69,view,Mobile,257
user_000297,2025-10-27 23:46:19.433097,/category/sports,session_95a155de,click,Tablet,188
user_000145,2025-10-27 23:53:44.433097,/faq,session_705cd91e,view,Desktop,179
user_000180,2025-10-27 23:58:12.433097,/checkout,session_c550eca8,view,Desktop,460
user_000364,2025-10-28 00:02:16.433097,/faq,session_d8fbfda5,view,Mobile,232
user_000772,2025-10-28 00:05:37.433097,/products,session_4b46ef33,remove_from_cart,Mobile,204
user_000855,2025-10-28 00:08:39.433097,/category/food,session_5bd67d4d,click,Desktop,101
user_000994,2025-10-28 00:12:37.433097,/category/home,session_9dcc91b0,view,Mobile,354
user_000520,2025-10-28 00:13:10.433097,/offers,session_ede40cf0,add_to_cart,Mobile,531
user_000787,2025-10-28 00:16:36.433097,/category/beauty,session_243517e0,click,Desktop,114
user_000757,2025-10-28 00:24:50.433097,/orders,session_4c589a8e,view,Desktop,351
user_000921,2025-10-28 00:25:25.433097,/cart,session_2fb9950b,view,Desktop,483
user_000805,2025-10-28 00:34:26.433097,/category/books,session_b95b7efe,click,Mobile,253
user_000781,2025-10-28 00:38:44.433097,/category/books,session_415a53c1,view,Mobile,216
user_000506,2025-10-28 00:38:47.433097,/returns,session_15b98c20,view,Desktop,162
user_000454,2025-10-28 00:40:35.433097,/orders,session_3e33a833,view,Desktop,163
user_000365,2025-10-28 00:44:03.433097,/category/toys,session_265cb9d9,click,Tablet,54
user_000847,2025-10-28 00:54:11.433097,/returns,session_46a52064,view,Mobile,96
user_000947,2025-10-28 01:02:05.433097,/cart,session_bb0c686a,view,Mobile,566
user_000876,2025-10-28 01:02:10.433097,/search,session_0f29301d,click,Desktop,490
user_000795,2025-10-28 01:03:59.433097,/search,session_f0d20481,view,Desktop,535
user_000296,2025-10-28 01:11:39.433097,/contact,session_bd44089d,click,Mobile,582
user_000340,2025-10-28 01:13:02.433097,/products,session_f638900a,view,Tablet,86
user_000433,2025-10-28 01:15:58.433097,/orders,session_1138978b,click,Mobile,121
user_000062,2025-10-28 01:18:24.433097,/category/home,session_bc0dbd13,click,Mobile,552
user_000837,2025-10-28 01:19:47.433097,/category/books,session_579744ba,click,Mobile,92
user_000598,2025-10-28 01:20:28.433097,/checkout,session_59e0890f,click,Mobile,67
user_000645,2025-10-28 01:20:46.433097,/category/toys,session_ad3b1b9d,view,Desktop,65
user_000389,2025-10-28 01:24:14.433097,/products,session_480af459,add_to_cart,Mobile,548
user_000916,2025-10-28 01:31:11.433097,/category/sports,session_22ee7f07,add_to_cart,Desktop,108
user_000968,2025-10-28 01:33:01.433097,/account,session_d3b060d8,view,Mobile,599
user_000655,2025-10-28 01:35:54.433097,/offers,session_52647c6f,view,Mobile,383
user_000044,2025-10-28 01:37:32.433097,/category/sports,session_7f4d55b9,view,Mobile,290
user_000954,2025-10-28 01:39:05.433097,/category/food,session_8e14338e,view,Desktop,249
user_000905,2025-10-28 01:40:47.433097,/checkout,session_8f9d7375,view,Mobile,302
user_000153,2025-10-28 01:41:46.433097,/faq,session_8b5c0140,click,Desktop,325
user_000774,2025-10-28 01:42:52.433097,/category/electronics,session_397e241d,remove_from_cart,Mobile,399
user_000608,2025-10-28 01:49:20.433097,/faq,session_4d15f7d8,add_to_cart,Desktop,19
user_000919,2025-10-28 01:59:22.433097,/checkout,session_c9d0c0fc,view,Mobile,298
user_000125,2025-10-28 02:03:17.433097,/about,session_10995969,remove_from_cart,Mobile,93
user_000598,2025-10-28 02:18:44.433097,/category/clothing,session_541eb2a4,click,Mobile,512
user_000284,2025-10-28 02:24:40.433097,/category/books,session_cdb4adab,view,Mobile,279
user_000255,2025-10-28 02:27:37.433097,/about,session_38227b0d,view,Desktop,182
user_000179,2025-10-28 02:31:19.433097,/category/electronics,session_e47c666a,add_to_cart,Desktop,510
user_000057,2025-10-28 02:33:06.433097,/faq,session_9561a574,click,Mobile,49
user_000813,2025-10-28 02:34:45.433097,/cart,session_d644e9ae,remove_from_cart,Desktop,473
user_000061,2025-10-28 02:39:44.433097,/offers,session_4e9f67a7,click,Mobile,437
user_000503,2025-10-28 02:40:46.433097,/category/clothing,session_95af6d0c,view,Mobile,126
user_000647,2025-10-28 02:47:45.433097,/category/home,session_f8f431f9,view,Desktop,230
user_000143,2025-10-28 02:50:28.433097,/products,session_ac565da6,view,Desktop,115
user_000336,2025-10-28 02:56:36.433097,/products,session_702ba49f,view,Tablet,233
user_000102,2025-10-28 03:01:14.433097,/returns,session_4ff90831,remove_from_cart,Mobile,302
user_000601,2025-10-28 03:06:51.433097,/about,session_e25c2f4a,click,Desktop,463
user_000318,2025-10-28 03:06:59.433097,/about,session_53fdd1f7,view,Mobile,527
user_000118,2025-10-28 03:07:32.433097,/category/food,session_e7a3d3fe,add_to_cart,Mobile,320
user_000166,2025-10-28 03:11:48.433097,/returns,session_efe3155d,click,Tablet,114
user_000902,2025-10-28 03:13:07.433097,/category/home,session_75699aef,click,Mobile,315
user_000649,2025-10-28 03:15:55.433097,/cart,session_65fd5412,view,Mobile,587
user_000933,2025-10-28 03:19:54.433097,/category/home,session_9203c5d2,click,Mobile,178
user_000414,2025-10-28 03:20:55.433097,/category/electronics,session_8842955a,add_to_cart,Desktop,462
user_000317,2025-10-28 03:26:46.433097,/search,session_91cbbc49,click,Mobile,375
user_000646,2025-10-28 03:31:25.433097,/category/beauty,session_3875394c,view,Desktop,209
user_000183,2025-10-28 03:33:31.433097,/category/home,session_c78fc57d,search,Desktop,332
user_000584,2025-10-28 03:35:17.433097,/search,session_d8c80184,view,Mobile,527
user_000103,2025-10-28 03:35:27.433097,/contact,session_0306a258,click,Mobile,380
user_000524,2025-10-28 03:36:10.433097,/account,session_56c8c3c7,click,Mobile,234
user_000597,2025-10-28 03:38:52.433097,/offers,session_b9ede33f,view,Desktop,198
user_000192,2025-10-28 03:43:38.433097,/category/sports,session_172f0d9b,add_to_cart,Mobile,387
user_000104,2025-10-28 03:46:30.433097,/category/books,session_bff090b9,view,Tablet,168
user_000578,2025-10-28 03:46:44.433097,/category/food,session_b81c5f50,view,Mobile,185
user_000981,2025-10-28 03:47:34.433097,/faq,session_1cda8918,click,Desktop,442
user_000064,2025-10-28 03:47:50.433097,/offers,session_b38a3db1,add_to_cart,Mobile,495
user_000984,2025-10-28 03:49:29.433097,/about,session_31e5266a,click,Mobile,212
user_000670,2025-10-28 03:55:06.433097,/search,session_2de66d5b,add_to_cart,Desktop,30
user_000401,2025-10-28 04:02:45.433097,/returns,session_e5605cfb,add_to_cart,Mobile,19
user_000181,2025-10-28 04:05:10.433097,/category/home,session_a46a07c2,click,Desktop,59
user_000474,2025-10-28 04:12:06.433097,/category/food,session_34be5f01,click,Desktop,29
user_000961,2025-10-28 04:27:59.433097,/returns,session_c8d2382a,click,Mobile,132
user_000919,2025-10-28 04:29:17.433097,/account,session_9b29f76e,view,Mobile,9
user_000005,2025-10-28 04:35:57.433097,/category/food,session_a521f3ae,click,Desktop,91
user_000333,2025-10-28 04:36:16.433097,/about,session_9f601d17,add_to_cart,Desktop,426
user_000755,2025-10-28 04:40:35.433097,/about,session_fbe770a6,view,Tablet,405
user_000197,2025-10-28 04:41:27.433097,/products,session_50adff63,click,Desktop,219
user_000152,2025-10-28 04:41:34.433097,/returns,session_823483a8,view,Desktop,126
user_000772,2025-10-28 04:46:41.433097,/checkout,session_d5b211a9,view,Desktop,523
user_000077,2025-10-28 04:48:32.433097,/faq,session_b61ae1b0,add_to_cart,Mobile,57
user_000583,2025-10-28 04:59:14.433097,/category/electronics,session_8334e524,add_to_cart,Mobile,281
user_000679,2025-10-28 05:00:37.433097,/orders,session_a78eb37c,click,Tablet,118
user_000614,2025-10-28 05:03:02.433097,/search,session_6bf36656,view,Desktop,587
user_000794,2025-10-28 05:07:06.433097,/category/beauty,session_ba045dfb,view,Desktop,266
user_000723,2025-10-28 05:07:49.433097,/category/food,session_178a8c73,view,Mobile,480
user_000509,2025-10-28 05:09:39.433097,/products,session_0d700ea4,view,Desktop,219
user_000719,2025-10-28 05:14:49.433097,/products,session_a0a6e38e,click,Mobile,33
user_000087,2025-10-28 05:25:06.433097,/products,session_a0a2e9bd,add_to_cart,Mobile,133
user_000071,2025-10-28 05:27:54.433097,/category/books,session_c046f297,view,Mobile,294
user_000046,2025-10-28 05:31:55.433097,/category/beauty,session_79927753,remove_from_cart,Mobile,305
user_000569,2025-10-28 05:32:23.433097,/about,session_e8a541f8,click,Desktop,151
user_000132,2025-10-28 05:37:18.433097,/category/food,session_508211a5,view,Mobile,510
user_000011,2025-10-28 05:41:24.433097,/contact,session_25d6ad40,click,Desktop,256
user_000608,2025-10-28 05:42:16.433097,/category/home,session_9361b11d,add_to_cart,Tablet,13
user_000096,2025-10-28 05:43:21.433097,/category/electronics,session_7260282f,view,Desktop,288
user_000852,2025-10-28 05:48:33.433097,/category/home,session_07437c3b,add_to_cart,Mobile,490
user_000889,2025-10-28 05:55:04.433097,/cart,session_db9b4d43,add_to_cart,Desktop,214
user_000292,2025-10-28 06:01:59.433097,/category/electronics,session_a525e50b,click,Tablet,257
user_000187,2025-10-28 06:17:11.433097,/search,session_3181b49e,add_to_cart,Mobile,336
user_000305,2025-10-28 06:24:51.433097,/category/books,session_9733b490,view,Desktop,280
user_000616,2025-10-28 06:29:56.433097,/category/toys,session_f9e6debb,view,Desktop,135
user_000608,2025-10-28 06:30:10.433097,/search,session_6f4b3d1a,view,Mobile,151
user_000450,2025-10-28 06:31:12.433097,/category/electronics,session_1a7f195b,view,Desktop,375
user_000745,2025-10-28 06:32:28.433097,/account,session_2e77abe3,add_to_cart,Mobile,407
user_000785,2025-10-28 06:44:51.433097,/faq,session_3c5168b0,view,Mobile,17
user_000599,2025-10-28 06:47:23.433097,/checkout,session_639e8bbc,add_to_cart,Mobile,569
user_000051,2025-10-28 06:53:59.433097,/checkout,session_274b369e,add_to_cart,Desktop,492
user_000276,2025-10-28 06:55:55.433097,/category/home,session_16c60b3d,view,Desktop,472
user_000905,2025-10-28 06:57:23.433097,/about,session_9c4e7b65,view,Mobile,443
user_000113,2025-10-28 07:00:25.433097,/account,session_345af934,add_to_cart,Mobile,332
user_000579,2025-10-28 07:07:28.433097,/category/toys,session_451b6267,add_to_cart,Desktop,235
user_000261,2025-10-28 07:16:35.433097,/category/books,session_aab07015,view,Mobile,171
user_000140,2025-10-28 07:22:34.433097,/category/beauty,session_0b928003,add_to_cart,Desktop,309
user_000898,2025-10-28 07:29:37.433097,/category/home,session_2843d696,add_to_cart,Tablet,247
user_000123,2025-10-28 07:29:58.433097,/about,session_2fd049b1,view,Desktop,223
user_000793,2025-10-28 07:31:18.433097,/category/beauty,session_1b1a5a06,view,Desktop,335
user_000901,2025-10-28 07:35:15.433097,/category/sports,session_4d334878,view,Desktop,281
user_000712,2025-10-28 07:45:09.433097,/cart,session_690e7e62,click,Tablet,288
user_000531,2025-10-28 07:48:26.433097,/account,session_21d72432,view,Mobile,68
user_000631,2025-10-28 07:50:15.433097,/products,session_22d635b7,view,Mobile,258
user_000347,2025-10-28 07:55:59.433097,/category/clothing,session_2af2b718,add_to_cart,Desktop,340
user_000850,2025-10-28 07:56:43.433097,/category/food,session_1d7a0bd0,view,Mobile,304
user_000441,2025-10-28 07:58:03.433097,/category/home,session_77106966,view,Desktop,18
user_000286,2025-10-28 08:02:46.433097,/account,session_d4a5a81e,click,Mobile,397
user_000163,2025-10-28 08:03:51.433097,/category/electronics,session_b188bd6a,view,Mobile,33
user_000683,2025-10-28 08:14:23.433097,/about,session_996f7e88,click,Mobile,593
user_000997,2025-10-28 08:30:24.433097,/,session_17467451,view,Desktop,30
user_000232,2025-10-28 08:32:04.433097,/category/sports,session_be216c79,view,Desktop,265
user_000196,2025-10-28 08:34:38.433097,/returns,session_698681df,view,Mobile,46
user_000155,2025-10-28 08:35:23.433097,/category/books,session_0eac5e90,click,Desktop,474
user_000699,2025-10-28 08:39:35.433097,/,session_7213e7cc,click,Mobile,320
user_000962,2025-10-28 08:40:27.433097,/products,session_8f24da7e,search,Mobile,280
user_000173,2025-10-28 08:52:35.433097,/category/electronics,session_7f441add,click,Desktop,274
user_000555,2025-10-28 08:56:11.433097,/products,session_9338e35d,click,Mobile,106
user_000452,2025-10-28 09:06:59.433097,/category/sports,session_34f5b8eb,add_to_cart,Mobile,232
user_000711,2025-10-28 09:15:28.433097,/about,session_fa126797,view,Desktop,189
user_000393,2025-10-28 09:20:01.433097,/category/home,session_7f055b10,view,Tablet,8
user_000945,2025-10-28 09:33:24.433097,/category/beauty,session_e5a3d8e9,view,Tablet,592
user_000918,2025-10-28 09:36:23.433097,/search,session_c173d1d9,view,Desktop,153
user_000298,2025-10-28 09:38:00.433097,/category/beauty,session_beaad00d,view,Desktop,588
user_000850,2025-10-28 09:53:51.433097,/returns,session_f83893a2,click,Tablet,301
user_000327,2025-10-28 09:56:56.433097,/category/food,session_4b77cf1c,view,Desktop,454
user_000845,2025-10-28 10:03:08.433097,/contact,session_3ea6ca65,click,Mobile,42
user_000405,2025-10-28 10:06:33.433097,/products,session_33a315f3,click,Desktop,587
user_000934,2025-10-28 10:06:42.433097,/about,session_bfffd800,view,Desktop,148
user_000646,2025-10-28 10:06:59.433097,/contact,session_bc5c3cd8,view,Desktop,137
user_000356,2025-10-28 10:11:00.433097,/checkout,session_d9b97b79,view,Desktop,430
user_000286,2025-10-28 10:15:41.433097,/offers,session_3daaae57,add_to_cart,Mobile,248
user_000764,2025-10-28 10:18:48.433097,/category/sports,session_32fe1dea,add_to_cart,Mobile,275
user_000169,2025-10-28 10:21:34.433097,/search,session_2ec9e5f6,view,Desktop,191
user_000052,2025-10-28 10:22:38.433097,/search,session_609c6c82,view,Mobile,413
user_000011,2025-10-28 10:22:38.433097,/category/toys,session_0db977a9,view,Tablet,137
user_000391,2025-10-28 10:23:43.433097,/faq,session_10dd6f06,view,Desktop,84
user_000248,2025-10-28 10:25:46.433097,/orders,session_591c228f,view,Mobile,573
user_000168,2025-10-28 10:26:25.433097,/search,session_b31022f0,view,Tablet,295
user_000449,2025-10-28 10:28:43.433097,/about,session_360824da,view,Desktop,125
user_000174,2025-10-28 10:38:25.433097,/account,session_0c648ca2,view,Desktop,117
user_000159,2025-10-28 10:38:34.433097,/category/beauty,session_91c0e6c0,view,Mobile,483
user_000585,2025-10-28 10:43:15.433097,/cart,session_df3a098a,view,Desktop,460
user_000359,2025-10-28 10:52:41.433097,/category/clothing,session_97514f49,search,Mobile,150
user_000353,2025-10-28 10:54:54.433097,/search,session_ecd5afa3,view,Tablet,38
user_000004,2025-10-28 11:20:34.433097,/category/books,session_bbc1686b,view,Desktop,128
user_000931,2025-10-28 11:24:57.433097,/category/clothing,session_1e1e5d91,view,Desktop,104
user_000319,2025-10-28 11:28:54.433097,/search,session_adb1be7a,view,Mobile,188
user_000215,2025-10-28 11:32:46.433097,/cart,session_5ffa46ef,add_to_cart,Mobile,60
user_000973,2025-10-28 11:33:47.433097,/category/food,session_a1010d68,view,Desktop,130
user_000272,2025-10-28 11:34:39.433097,/category/clothing,session_7d9d2b3b,view,Mobile,276
user_000654,2025-10-28 11:38:56.433097,/category/food,session_29344e15,view,Mobile,375
user_000704,2025-10-28 11:52:03.433097,/category/home,session_0a4fee3b,click,Desktop,504
user_000995,2025-10-28 12:05:23.433097,/category/home,session_4690fb15,view,Mobile,103
user_000183,2025-10-28 12:10:13.433097,/checkout,session_fcdfe961,view,Desktop,108
user_000436,2025-10-28 12:15:10.433097,/contact,session_0f988297,add_to_cart,Desktop,597
user_000308,2025-10-28 12:17:06.433097,/account,session_ea89cc6d,view,Desktop,511
user_000366,2025-10-28 12:26:45.433097,/category/beauty,session_e64b5523,search,Tablet,182
user_000727,2025-10-28 12:35:00.433097,/cart,session_df10c0ab,view,Mobile,595
user_000529,2025-10-28 12:40:46.433097,/account,session_d8230076,click,Mobile,406
user_000981,2025-10-28 12:43:42.433097,/category/food,session_5b4d5bbf,view,Mobile,335
user_000875,2025-10-28 12:46:49.433097,/,session_b2908892,add_to_cart,Mobile,36
user_000075,2025-10-28 12:58:37.433097,/category/food,session_cb08b605,view,Mobile,194
user_000267,2025-10-28 12:58:46.433097,/faq,session_d5ca69ab,view,Desktop,124
user_000688,2025-10-28 13:02:37.433097,/category/food,session_d1a7ba20,click,Mobile,84
