transaction_id,user_id,product_id,quantity,unit_price,amount,timestamp,payment_method,status
48434dec-1cea-49dc-84ef-61f0b13c78db,user_000617,product_0112,1,148.54,148.54,2025-10-28 13:26:40.562860,gift_card,completed
9c4973a4-90c9-4728-866c-21045bd9d3c9,user_000617,product_0172,1,667.49,667.49,2025-10-28 13:26:40.562860,gift_card,completed
c565ad41-acb0-4ce4-964c-0e98e25ff355,user_000617,product_0173,2,584.65,1169.3,2025-10-28 13:26:40.562860,gift_card,completed
8f45dd4c-9ed5-4243-893c-025350c8501f,user_000005,product_0197,3,206.04,618.12,2025-10-28 13:28:40.562860,debit_card,completed
318a3e65-6675-4e5c-8fe8-5fff2531f1d5,user_000005,product_0156,1,879.1,879.1,2025-10-28 13:28:40.562860,debit_card,completed
8a9e057a-bc3f-4ed3-bdb1-e27252fb8682,user_000005,product_0160,1,560.67,560.67,2025-10-28 13:28:40.562860,paypal,completed
eefbf9a5-8c29-48d1-a402-905f2aa0b97d,user_000005,product_0083,1,205.56,205.56,2025-10-28 13:28:40.562860,gift_card,completed
ca0ea52e-71e5-4252-a39e-930c89131c17,user_000005,product_0058,1,157.47,157.47,2025-10-28 13:28:40.562860,gift_card,completed
21bf724e-9ae9-4391-a39b-e4bc8d5ca266,user_000797,product_0023,1,822.72,822.72,2025-10-28 13:31:40.562860,debit_card,completed
c8256291-a369-45c9-9ad1-e843563e787c,user_000797,product_0091,1,184.04,184.04,2025-10-28 13:31:40.562860,gift_card,completed
f58e20c9-ec73-4eed-aedf-a6212504fda1,user_000797,product_0069,1,485.82,485.82,2025-10-28 13:31:40.562860,gift_card,completed
7fff0773-76d1-4a0d-8b6b-37af2b7325bd,user_000501,product_0111,1,714.51,714.51,2025-10-28 13:39:40.562860,paypal,completed
9bd424ec-17e6-40fe-8790-1a3575dc631e,user_000501,product_0018,2,415.2,830.4,2025-10-28 13:39:40.562860,gift_card,completed
2966b97e-db73-40c0-b6b0-6ba773b0aaf0,user_000073,product_0120,1,147.73,147.73,2025-10-28 13:39:40.562860,debit_card,pending
e8e23a61-1071-45c2-8f13-ee0c56f8ad8d,user_000073,product_0018,3,969.23,2907.69,2025-10-28 13:39:40.562860,debit_card,completed
8ac1002a-94ae-46bf-be40-6b97cc118610,user_000501,product_0152,2,829.83,1659.66,2025-10-28 13:39:40.562860,credit_card,completed
f5beee1a-c842-4488-a73b-63f363cbb148,user_000073,product_0024,1,146.54,146.54,2025-10-28 13:39:40.562860,gift_card,completed
777a7939-affa-4738-a182-f7a40ce56ee2,user_000501,product_0116,1,941.51,941.51,2025-10-28 13:39:40.562860,gift_card,cancelled
af86e24e-f26b-4d7d-af09-b22c04727dff,user_000866,product_0135,1,535.0,535.0,2025-10-28 13:56:40.562860,credit_card,completed
c2f9e2d8-2a9c-46fb-83d5-fa8caf294dfb,user_000891,product_0083,1,918.31,918.31,2025-10-28 13:57:40.562860,debit_card,completed
63a0793b-e952-4547-b501-ce808aad0693,user_000720,product_0056,1,18.16,18.16,2025-10-28 13:59:40.562860,gift_card,completed
2b428873-7162-4f9f-af40-e7221c7da3b3,user_000720,product_0180,3,791.03,2373.09,2025-10-28 13:59:40.562860,debit_card,completed
c24cf38a-6044-4bd0-8630-b78959abd41c,user_000793,product_0016,2,280.49,560.98,2025-10-28 14:08:40.562860,debit_card,completed
75acb371-7d5e-4741-b546-e571e759070e,user_000793,product_0019,1,674.23,674.23,2025-10-28 14:08:40.562860,gift_card,completed
de441c40-e813-4dc6-a5bd-f4945e6e7e00,user_000793,product_0031,2,566.82,1133.64,2025-10-28 14:08:40.562860,debit_card,completed
f6d6c356-d17e-439e-bf3f-a4720dde8a72,user_000378,product_0162,1,740.07,740.07,2025-10-28 14:09:40.562860,credit_card,completed
c26563b4-e0a9-4f2f-8220-dfc68828d9cd,user_000225,product_0097,1,931.75,931.75,2025-10-28 14:22:40.562860,gift_card,completed
25d60140-27fc-40ec-a27e-f5960a35c8fe,user_000225,product_0163,1,822.59,822.59,2025-10-28 14:22:40.562860,paypal,completed
a43c2d7b-1a6d-4344-9f08-d24c91d7661b,user_000399,product_0070,1,951.3,951.3,2025-10-28 14:23:40.562860,gift_card,completed
d7cc2646-f3cc-44e5-ba94-3e45207e73da,user_000917,product_0086,1,638.25,638.25,2025-10-28 14:29:40.562860,paypal,completed
2054eea7-4b39-48a9-a1de-e95afe277243,user_000917,product_0193,1,21.38,21.38,2025-10-28 14:29:40.562860,credit_card,completed
e5019b1e-6ce8-46d7-a4eb-a7530ffc8725,user_000917,product_0151,1,186.25,186.25,2025-10-28 14:29:40.562860,debit_card,completed
2556c6c5-8736-4a9f-80bd-ac2de8d9d2b4,user_000917,product_0193,2,782.96,1565.92,2025-10-28 14:29:40.562860,credit_card,completed
19ca745c-13db-4a41-a258-5f03e342dc19,user_000136,product_0088,1,687.24,687.24,2025-10-28 14:33:40.562860,credit_card,completed
80b7506d-cbec-4016-8e82-fd5e8756e050,user_000136,product_0064,1,727.1,727.1,2025-10-28 14:33:40.562860,paypal,refunded
987d2796-69b8-4e5d-99c5-c0c4eeca7105,user_000965,product_0181,1,934.05,934.05,2025-10-28 14:51:40.562860,debit_card,pending
5e46c3f8-35d8-4110-af24-d299c609fe8d,user_000965,product_0128,1,572.66,572.66,2025-10-28 14:51:40.562860,paypal,completed
c8aaaccf-58bf-497c-9c71-d3e8ee26e2bc,user_000965,product_0196,1,17.95,17.95,2025-10-28 14:51:40.562860,credit_card,completed
ccc7c6c6-b2a0-4f1a-99f1-0cd85a301f02,user_000965,product_0055,1,456.54,456.54,2025-10-28 14:51:40.562860,debit_card,completed
e9a5aa16-f1a1-4e41-b6ef-5c6a86e47439,user_000917,product_0139,1,673.57,673.57,2025-10-28 14:52:40.562860,credit_card,completed
a4750b7e-15be-4848-8ad7-cd240491670d,user_000058,product_0033,1,364.47,364.47,2025-10-28 14:57:40.562860,gift_card,completed
c0c05b60-9ef1-41cc-892d-572679c6078d,user_000058,product_0106,1,87.42,87.42,2025-10-28 14:57:40.562860,paypal,completed
b62973fc-7801-4c19-b26c-53f08bd782de,user_000058,product_0199,1,701.81,701.81,2025-10-28 14:57:40.562860,credit_card,completed
96874581-0b29-4c06-83a6-da9c0a1c2aa6,user_000497,product_0050,1,770.39,770.39,2025-10-28 15:05:40.562860,credit_card,completed
8892161c-460c-4e9c-af86-d54cf4fdc90c,user_000314,product_0015,1,110.71,110.71,2025-10-28 15:10:40.562860,credit_card,completed
40c8a03d-44f4-4ef3-86b8-8191bfd1e8f2,user_000151,product_0031,1,312.11,312.11,2025-10-28 15:20:40.562860,debit_card,completed
7da8cf85-f6d1-4901-8736-3d936f1b8cbb,user_000782,product_0064,1,893.54,893.54,2025-10-28 15:33:40.562860,gift_card,completed
4e500804-66b7-4795-a8a4-861a9992ea33,user_000782,product_0127,1,587.9,587.9,2025-10-28 15:33:40.562860,paypal,completed
9b751b4f-0a6a-4930-8bc6-5ea5681ec744,user_000374,product_0001,1,862.77,862.77,2025-10-28 15:35:40.562860,debit_card,pending
65aa69ca-d969-44d0-a1e9-b021b2bc5f62,user_000756,product_0160,1,349.06,349.06,2025-10-28 15:38:40.562860,debit_card,completed
bd91395b-22b9-4956-9ddf-b84899734cce,user_000756,product_0024,1,799.34,799.34,2025-10-28 15:38:40.562860,gift_card,completed
3d8639ff-5b9f-45c8-ba63-4f76c34ba458,user_000756,product_0093,1,967.3,967.3,2025-10-28 15:38:40.562860,debit_card,completed
9fc63a31-f4d1-495a-b58d-a99502ecaffd,user_000756,product_0099,1,143.14,143.14,2025-10-28 15:38:40.562860,credit_card,completed
5f6a731f-1d1d-431c-bb20-29bdc732b28e,user_000545,product_0138,1,339.53,339.53,2025-10-28 15:53:40.562860,debit_card,completed
668d7b72-32cd-41d0-8c99-a75bd9d01c72,user_000496,product_0023,1,568.01,568.01,2025-10-28 15:54:40.562860,credit_card,completed
529cbc09-cb14-41d0-a5ee-e681fa4f961d,user_000496,product_0023,2,625.55,1251.1,2025-10-28 15:54:40.562860,gift_card,completed
53c5dbe2-bb0c-4efb-bb3a-fe699fecb523,user_000505,product_0000,1,137.26,137.26,2025-10-28 16:03:40.562860,credit_card,completed
a82b29ee-da23-49c8-9128-b80b949d94e2,user_000224,product_0039,1,525.71,525.71,2025-10-28 16:08:40.562860,gift_card,completed
97d974e9-5ed5-4843-8e1e-ff0558eb1b1c,user_000224,product_0003,1,930.3,930.3,2025-10-28 16:08:40.562860,debit_card,cancelled
82dc6f92-590a-446e-9352-78033ae09dba,user_000224,product_0159,1,88.79,88.79,2025-10-28 16:08:40.562860,paypal,pending
31e1ed5e-2231-4896-b106-65c1cc8ffff1,user_000224,product_0029,1,816.83,816.83,2025-10-28 16:08:40.562860,paypal,completed
2ed747d0-0809-4b51-b7ad-3af94f9a13b3,user_000224,product_0154,1,875.78,875.78,2025-10-28 16:08:40.562860,credit_card,completed
02e78484-15c7-4ccb-bbf8-0355e949e29c,user_000817,product_0165,1,116.73,116.73,2025-10-28 16:09:40.562860,paypal,completed
11b7664a-fd92-4b6f-b21e-2700e1476a7f,user_000817,product_0025,1,756.6,756.6,2025-10-28 16:09:40.562860,paypal,completed
d6e92ba8-69fd-4e92-a6b8-75dfd45861d7,user_000508,product_0140,1,952.07,952.07,2025-10-28 16:14:40.562860,debit_card,completed
ba3b5666-e4b2-4b71-856e-6703fe4381f6,user_000682,product_0154,2,795.99,1591.98,2025-10-28 16:28:40.562860,credit_card,completed
c346e02a-17cb-4b96-8d66-796b6b330d06,user_000738,product_0160,1,290.44,290.44,2025-10-28 16:53:40.562860,debit_card,cancelled
d880c945-5ff0-4a82-a0db-97b406b2496b,user_000777,product_0183,1,618.93,618.93,2025-10-28 17:12:40.562860,gift_card,completed
076bb877-bce0-48f0-a62b-cd709082b394,user_000855,product_0139,1,945.69,945.69,2025-10-28 17:23:40.562860,paypal,completed
4499f740-2116-4937-969c-a9ecdc4a7ef6,user_000855,product_0024,1,419.9,419.9,2025-10-28 17:23:40.562860,gift_card,completed
91787529-09fc-4828-bbe3-715118afda08,user_000855,product_0052,1,749.64,749.64,2025-10-28 17:23:40.562860,gift_card,completed
959feb91-123b-495b-a6f1-48b66a85105e,user_000855,product_0156,1,103.77,103.77,2025-10-28 17:23:40.562860,gift_card,completed
2f0602c6-d174-43d2-811a-e804bc8493da,user_000317,product_0106,2,906.82,1813.64,2025-10-28 17:29:40.562860,gift_card,completed
e280a0a8-1d79-4295-bd4c-a96c95cfe765,user_000457,product_0092,1,482.27,482.27,2025-10-28 17:30:40.562860,paypal,completed
22dffd0a-9275-45b8-82aa-f3a707cb80ec,user_000457,product_0194,1,601.21,601.21,2025-10-28 17:30:40.562860,debit_card,refunded
bcb234e2-5349-4e83-9866-05fbb686fd53,user_000457,product_0170,1,233.95,233.95,2025-10-28 17:30:40.562860,gift_card,completed
e4e35a7a-ab0b-482a-a2a2-be81c65f6b54,user_000555,product_0150,2,737.9,1475.8,2025-10-28 17:34:40.562860,gift_card,cancelled
8b4f36e8-7be9-41d4-9038-df5e3db02f45,user_000555,product_0097,1,342.87,342.87,2025-10-28 17:34:40.562860,gift_card,completed
46a9fe93-5a86-4729-9c3f-cf29126c25f9,user_000555,product_0110,1,825.85,825.85,2025-10-28 17:34:40.562860,gift_card,pending
31a68992-f47d-4f5e-9d88-86efdf942c96,user_000555,product_0126,3,421.02,1263.06,2025-10-28 17:34:40.562860,credit_card,completed
7c147663-5c06-48c9-9820-9669e8ba0777,user_000555,product_0142,1,768.24,768.24,2025-10-28 17:34:40.562860,paypal,completed
a8d2b9f8-61d4-4227-b9d1-597071fe354d,user_000258,product_0056,1,918.27,918.27,2025-10-28 17:48:40.562860,credit_card,completed
8282a46c-edec-4e6a-a8ee-7fdb8054a1de,user_000930,product_0055,1,300.74,300.74,2025-10-28 17:59:40.562860,credit_card,completed
92eeed04-3783-420d-a778-89a140f98fb9,user_000300,product_0029,1,696.64,696.64,2025-10-28 18:01:40.562860,credit_card,completed
32320b6d-eb12-4723-add9-224926f8f882,user_000954,product_0107,2,763.39,1526.78,2025-10-28 18:11:40.562860,credit_card,cancelled
db741def-a6d1-4c6e-9957-0f0cb0c2598c,user_000378,product_0178,1,545.81,545.81,2025-10-28 18:29:40.562860,credit_card,completed
2e842383-1831-4337-bb4a-fedffd10c3f3,user_000047,product_0010,1,226.96,226.96,2025-10-28 18:35:40.562860,debit_card,completed
5a314851-8b07-4443-85ee-15b3e32f8cf9,user_000047,product_0150,2,247.44,494.88,2025-10-28 18:35:40.562860,gift_card,completed
bc1c1ae9-8d87-413b-8062-04a25213e852,user_000502,product_0199,1,920.74,920.74,2025-10-28 18:49:40.562860,credit_card,completed
20ff1efc-a0f9-40b4-a23f-cbccbb966a3d,user_000157,product_0184,3,558.15,1674.45,2025-10-28 18:54:40.562860,debit_card,completed
ff251e19-dacb-46de-bbc0-77e47822ed38,user_000689,product_0120,1,404.84,404.84,2025-10-28 18:56:40.562860,credit_card,completed
32b7b24f-bb2b-4c75-9aae-abd7fa4eacb9,user_000495,product_0017,1,288.0,288.0,2025-10-28 18:58:40.562860,debit_card,completed
92d133d8-0f79-4d34-af23-d00ec1735503,user_000495,product_0072,1,170.06,170.06,2025-10-28 18:58:40.562860,credit_card,completed
6902ad05-71ae-45b1-b974-046a3f617ca8,user_000233,product_0152,1,523.7,523.7,2025-10-28 18:58:40.562860,debit_card,completed
dabc3619-9d4f-4114-bddc-4552d577f441,user_000495,product_0160,1,952.82,952.82,2025-10-28 18:58:40.562860,gift_card,completed
17b3502e-0b24-49e5-af60-58c39a61a1c8,user_000495,product_0168,1,106.18,106.18,2025-10-28 18:58:40.562860,paypal,completed
e5326380-31af-4411-823e-25cea0f330b4,user_000738,product_0129,2,497.17,994.34,2025-10-28 19:16:40.562860,credit_card,refunded
dc0d81f3-02cd-4d8f-9ee5-15449677fc87,user_000170,product_0179,2,893.73,1787.46,2025-10-28 19:18:40.562860,paypal,completed
97a53ed0-0b36-4735-962e-25f8376314b0,user_000170,product_0160,1,969.87,969.87,2025-10-28 19:18:40.562860,credit_card,completed
55843b6a-bd73-4845-baa7-676f2634ba2a,user_000676,product_0001,1,519.52,519.52,2025-10-28 19:25:40.562860,credit_card,completed
d3fa1479-5add-4fa5-9ebf-c02dfe25ed84,user_000676,product_0116,1,843.58,843.58,2025-10-28 19:25:40.562860,gift_card,completed
9cefcd44-f8f1-4c22-8a22-d653bda8a949,user_000149,product_0070,3,27.53,82.59,2025-10-28 19:32:40.562860,credit_card,completed
6fc9370f-0cf0-42d5-91c3-ce8c3fe33974,user_000149,product_0155,1,89.8,89.8,2025-10-28 19:32:40.562860,gift_card,completed
dacc2d1a-9e65-48a9-b8f9-053d28584f50,user_000149,product_0094,1,422.3,422.3,2025-10-28 19:32:40.562860,paypal,completed
ffd4b196-f566-4788-a993-71cf87cef9a2,user_000611,product_0161,2,174.73,349.46,2025-10-28 19:39:40.562860,credit_card,completed
ec1d9c52-43a8-4f46-9066-fe9e156fd7cf,user_000419,product_0148,1,96.94,96.94,2025-10-28 19:49:40.562860,gift_card,completed
6b012fae-0b8a-43b1-a6b6-99a62f58a848,user_000764,product_0140,2,554.8,1109.6,2025-10-28 20:03:40.562860,paypal,completed
859c97d7-ff91-4340-9581-8a4240c9f77e,user_000979,product_0149,1,141.59,141.59,2025-10-28 20:06:40.562860,credit_card,completed
a45532d8-2f12-499b-a6a5-5cfda155b585,user_000979,product_0051,2,837.91,1675.82,2025-10-28 20:06:40.562860,gift_card,completed
61a90374-9848-422e-8d95-e7a85378e6f6,user_000979,product_0118,1,279.41,279.41,2025-10-28 20:06:40.562860,gift_card,completed
11f133ad-45e4-4d13-8b89-f5c669c84ef8,user_000418,product_0168,3,731.03,2193.09,2025-10-28 20:29:40.562860,gift_card,completed
6ea1f76d-b53a-45c3-96e3-965fbdcddaab,user_000025,product_0145,1,203.03,203.03,2025-10-28 20:30:40.562860,paypal,completed
754989fc-fbaa-44d4-aa5e-632ae4728f88,user_000351,product_0007,2,956.56,1913.12,2025-10-28 20:45:40.562860,paypal,completed
f33a86db-afc4-4aa3-ae2e-a482c3a01f7d,user_000398,product_0084,1,503.21,503.21,2025-10-28 21:13:40.562860,paypal,completed
d1e62f2e-b579-4280-a9c7-d673e3c08f2d,user_000398,product_0032,1,282.89,282.89,2025-10-28 21:13:40.562860,paypal,completed
7a62e1a7-67a6-469f-9a4a-606c8f88dfb2,user_000398,product_0122,1,610.96,610.96,2025-10-28 21:13:40.562860,debit_card,completed
25d38ae0-31d7-4a7c-97a6-1e5123a7f781,user_000172,product_0102,1,804.91,804.91,2025-10-28 21:18:40.562860,paypal,completed
80f577bf-cb0f-48af-940c-ac1e6d37c6a7,user_000172,product_0069,1,307.97,307.97,2025-10-28 21:18:40.562860,debit_card,completed
a77c909c-6fca-4bdd-b6bb-123c958f00cc,user_000172,product_0066,1,149.16,149.16,2025-10-28 21:18:40.562860,debit_card,completed
c2171498-1d26-439d-9355-a620d9afa521,user_000501,product_0107,1,55.91,55.91,2025-10-28 21:19:40.562860,paypal,completed
d486f3b8-ec46-4e83-84b7-d54bf51c6ebc,user_000293,product_0110,1,25.11,25.11,2025-10-28 21:25:40.562860,paypal,completed
b7c3dd6c-15a3-4a38-82ae-7799986e4827,user_000293,product_0166,1,21.28,21.28,2025-10-28 21:25:40.562860,debit_card,completed
0d94c5c9-3b1e-47d9-997f-14d6c829f373,user_000293,product_0029,1,888.52,888.52,2025-10-28 21:25:40.562860,debit_card,completed
699f96c9-3887-4814-8876-28b5ec3f6c13,user_000293,product_0068,2,158.4,316.8,2025-10-28 21:25:40.562860,credit_card,completed
7d3e6058-a0d7-4e74-add5-84720569f9ac,user_000360,product_0191,1,46.99,46.99,2025-10-28 21:29:40.562860,credit_card,completed
cddfa8d7-7ba1-4f41-8b7f-eb206fab8011,user_000360,product_0085,1,289.76,289.76,2025-10-28 21:29:40.562860,credit_card,completed
0f31d27c-8b02-42cd-96e3-9e870cfa5dd9,user_000485,product_0184,1,833.36,833.36,2025-10-28 21:52:40.562860,credit_card,completed
d5369970-4d29-4417-9909-b9c7bf30bbb6,user_000452,product_0119,2,361.78,723.56,2025-10-28 22:00:40.562860,gift_card,completed
261847b1-9d06-43fe-9683-3c67b3a22bae,user_000324,product_0080,3,504.79,1514.37,2025-10-28 22:08:40.562860,paypal,completed
a8aa9846-7aaa-4336-9da2-3bfd274770a1,user_000203,product_0024,1,324.39,324.39,2025-10-28 22:54:40.562860,gift_card,completed
24ac36be-7d76-4497-ac6b-be963a7fa0af,user_000205,product_0137,1,100.07,100.07,2025-10-28 23:16:40.562860,paypal,completed
3b6cb551-d4e7-41aa-963a-ba443bc8c4f7,user_000404,product_0164,1,782.95,782.95,2025-10-28 23:20:40.562860,debit_card,completed
9bfb5f8a-7f10-4373-aeaa-42be90c45d25,user_000883,product_0099,1,890.6,890.6,2025-10-28 23:24:40.562860,paypal,cancelled
0c1a13b8-4bb2-425f-881e-70fff5d51826,user_000497,product_0151,1,575.52,575.52,2025-10-29 00:00:40.562860,gift_card,completed
d26833b2-eda5-44c5-888e-84aaf63f16c2,user_000713,product_0194,2,991.39,1982.78,2025-10-29 00:08:40.562860,paypal,completed
78d0d02f-00ae-40aa-af13-8be4263b8860,user_000398,product_0164,1,751.66,751.66,2025-10-29 00:24:40.562860,paypal,pending
5953d9c0-8b75-43fd-8a65-4986eb6e803d,user_000398,product_0036,1,940.88,940.88,2025-10-29 00:24:40.562860,gift_card,completed
198c63e5-1fd1-4e4f-a9f6-44600ffc1ee5,user_000773,product_0049,1,849.75,849.75,2025-10-29 00:30:40.562860,paypal,completed
c9b977f3-4379-46f8-ab8a-cd151f2d3573,user_000205,product_0157,1,363.94,363.94,2025-10-29 00:38:40.562860,debit_card,cancelled
7f7b96f4-8e6a-45eb-a177-b7be81ec29f5,user_000808,product_0036,1,326.68,326.68,2025-10-29 00:42:40.562860,gift_card,completed
bd95af35-aa9b-458b-b78f-2cc80d234a55,user_000038,product_0169,2,914.2,1828.4,2025-10-29 00:43:40.562860,paypal,completed
dd728d56-8e39-43e8-b948-5a8ad4227f59,user_000215,product_0075,1,675.68,675.68,2025-10-29 00:58:40.562860,debit_card,completed
c3f97e60-74e8-4a93-a38f-8315020a80ac,user_000215,product_0075,1,750.65,750.65,2025-10-29 00:58:40.562860,gift_card,completed
06f7960c-9a51-4bea-8414-26c73fcb4a89,user_000834,product_0102,1,538.44,538.44,2025-10-29 01:10:40.562860,credit_card,completed
0dbfd841-ab70-4cda-954f-0d60698b6f94,user_000993,product_0031,2,714.36,1428.72,2025-10-29 01:10:40.562860,debit_card,completed
17727e1c-113f-4606-b975-43aa53d88d7d,user_000993,product_0067,3,32.73,98.19,2025-10-29 01:10:40.562860,gift_card,completed
475f6ff7-d71d-475a-a737-89fe1c62a050,user_000834,product_0137,1,866.01,866.01,2025-10-29 01:10:40.562860,paypal,completed
e553f9ef-607b-4110-804c-89c73573947e,user_000834,product_0089,1,959.65,959.65,2025-10-29 01:10:40.562860,paypal,completed
494dc24a-872a-44b3-ba3a-6c5cd76bd449,user_000834,product_0030,1,847.61,847.61,2025-10-29 01:10:40.562860,gift_card,completed
4b2e0335-e979-4c8e-a5ea-f9f626d3995e,user_000993,product_0026,2,454.15,908.3,2025-10-29 01:10:40.562860,gift_card,completed
b30b1649-73f8-433a-a11a-452898dbb72c,user_000993,product_0002,1,338.48,338.48,2025-10-29 01:10:40.562860,paypal,completed
3a22052f-3a0e-4cb8-9cc7-dbd1d9ee5b69,user_000240,product_0113,1,55.13,55.13,2025-10-29 01:12:40.562860,gift_card,cancelled
35af5a55-1395-4e6f-a023-9bac214b836f,user_000023,product_0064,1,502.74,502.74,2025-10-29 01:19:40.562860,paypal,completed
1aea71d2-ce75-4bc2-8cbf-bdc81008531e,user_000023,product_0012,2,633.36,1266.72,2025-10-29 01:19:40.562860,debit_card,pending
4f54c90e-db76-41cd-a928-966877d51bca,user_000756,product_0102,1,274.67,274.67,2025-10-29 01:21:40.562860,gift_card,completed
cd043537-3b00-4eb6-b6b0-88a9f78fd863,user_000756,product_0024,1,389.18,389.18,2025-10-29 01:21:40.562860,debit_card,completed
c0d70f89-1b41-4626-91fd-6684586c8656,user_000756,product_0076,1,69.53,69.53,2025-10-29 01:21:40.562860,debit_card,completed
130c93bd-01de-4041-9cb2-0bbd31a0261e,user_000756,product_0166,1,929.5,929.5,2025-10-29 01:21:40.562860,debit_card,completed
9a8598af-0c10-4a7a-b087-1aa945a8abb1,user_000756,product_0110,1,895.95,895.95,2025-10-29 01:21:40.562860,credit_card,completed
27eb7195-e35e-432c-82d9-9eff8db34e0e,user_000314,product_0152,3,506.96,1520.88,2025-10-29 01:24:40.562860,paypal,completed
22afb202-65cb-4014-b63c-2109683e68eb,user_000528,product_0143,3,358.8,1076.4,2025-10-29 01:28:40.562860,credit_card,completed
f268ee71-d5ff-49dc-a5fb-ab5db24c1363,user_000254,product_0051,1,222.19,222.19,2025-10-29 01:40:40.562860,paypal,completed
7b3d2792-ef2b-4115-850a-a77b3f0bc49b,user_000417,product_0068,2,102.81,205.62,2025-10-29 01:40:40.562860,gift_card,completed
3fa11c73-5723-48eb-86f8-d2033b816a01,user_000417,product_0011,1,472.46,472.46,2025-10-29 01:40:40.562860,paypal,completed
c22d5a6e-e427-4524-9993-b1e5c3a7600b,user_000709,product_0011,1,512.07,512.07,2025-10-29 01:46:40.562860,credit_card,completed
ea4a2509-ce9c-4640-a274-7d4138061da4,user_000711,product_0023,1,876.91,876.91,2025-10-29 02:03:40.562860,debit_card,completed
8b321356-c2b6-4793-9e26-d4068cd5c981,user_000345,product_0149,1,862.93,862.93,2025-10-29 02:12:40.562860,paypal,completed
0b8f6f57-8c6a-4125-82e2-7bb9a0c07fe1,user_000855,product_0052,2,576.06,1152.12,2025-10-29 02:15:40.562860,debit_card,completed
6ea46c5f-fb8b-461e-a869-959e23ee5bf6,user_000855,product_0119,3,558.34,1675.02,2025-10-29 02:15:40.562860,debit_card,completed
d4112c12-95a0-4959-9637-5ea5e365bcfd,user_000855,product_0083,1,385.5,385.5,2025-10-29 02:15:40.562860,credit_card,completed
44e12017-e356-4ae8-9e52-54330e38c346,user_000071,product_0021,3,25.05,75.15,2025-10-29 02:20:40.562860,paypal,completed
dfdbb3e2-21b1-407e-aa40-e03467e1e6e7,user_000071,product_0093,1,984.48,984.48,2025-10-29 02:20:40.562860,paypal,completed
2d4845bc-57b7-4676-bfd3-af32d10ab4cb,user_000985,product_0040,1,167.88,167.88,2025-10-29 02:21:40.562860,paypal,completed
dff6f83a-9d12-4e4b-bdeb-b07690f8b020,user_000808,product_0034,1,900.03,900.03,2025-10-29 02:31:40.562860,credit_card,completed
12133d64-1eb8-49b5-9233-d02af4479d5e,user_000817,product_0012,1,139.28,139.28,2025-10-29 02:32:40.562860,debit_card,completed
7ba13fe9-5ab5-4ea8-b2f1-c6db6b405218,user_000487,product_0171,2,952.33,1904.66,2025-10-29 02:37:40.562860,credit_card,completed
20a038fc-6a4a-4676-ba56-7dd03a61c7f5,user_000487,product_0194,1,430.67,430.67,2025-10-29 02:37:40.562860,paypal,completed
67cfffa0-2af4-44fd-a104-e84c49b94f84,user_000487,product_0121,1,928.06,928.06,2025-10-29 02:37:40.562860,paypal,completed
b7539235-f2cf-4a1d-a44b-847c5d5bec72,user_000394,product_0048,1,610.6,610.6,2025-10-29 02:45:40.562860,credit_card,completed
21a4f525-50e1-4f95-bcc9-4bec6ebd40ab,user_000394,product_0092,1,685.08,685.08,2025-10-29 02:45:40.562860,paypal,completed
0032d8f6-c773-4881-9fbe-8420025ebdbb,user_000394,product_0195,1,823.76,823.76,2025-10-29 02:45:40.562860,gift_card,completed
12ba7406-f086-43fd-af91-cbb3754cb07d,user_000394,product_0171,2,28.69,57.38,2025-10-29 02:45:40.562860,credit_card,completed
4cdd805d-c4ad-429c-a01e-248ddb360c5f,user_000199,product_0138,1,701.77,701.77,2025-10-29 03:05:40.562860,credit_card,completed
2dfc59f1-4c9d-493c-b7f5-b3ac880efb55,user_000199,product_0115,1,646.28,646.28,2025-10-29 03:05:40.562860,gift_card,completed
8de0f010-a1bc-4a16-94bf-e87ed01d91f7,user_000199,product_0047,3,435.31,1305.93,2025-10-29 03:05:40.562860,credit_card,completed
c3eb4e7b-2aac-4370-89f0-093aa43c4b44,user_000199,product_0044,2,716.88,1433.76,2025-10-29 03:05:40.562860,gift_card,completed
41e2c2f5-3cd0-4c64-908e-0156e9088697,user_000911,product_0115,2,153.87,307.74,2025-10-29 03:05:40.562860,paypal,completed
649331db-2f4d-4410-902a-071ba9c27781,user_000911,product_0063,1,721.68,721.68,2025-10-29 03:05:40.562860,paypal,completed
8e9705d1-2211-46b8-a5d4-3fe564e53fa3,user_000788,product_0003,1,758.91,758.91,2025-10-29 03:16:40.562860,credit_card,completed
ce259321-75fb-4469-868c-3a1442a30365,user_000788,product_0071,1,344.7,344.7,2025-10-29 03:16:40.562860,paypal,completed
45c83354-ea76-4e45-a4a9-d2a49447169d,user_000903,product_0171,1,271.85,271.85,2025-10-29 03:31:40.562860,debit_card,completed
4e307317-ccdb-4925-bfd2-ef7c3cc4fe31,user_000077,product_0027,1,230.22,230.22,2025-10-29 03:47:40.562860,credit_card,completed
a52a8bf6-230c-4c0d-9628-0bf49d9b3ca4,user_000893,product_0002,2,518.19,1036.38,2025-10-29 03:59:40.562860,gift_card,completed
bb84517e-b17b-4800-a0d6-697c51ac9149,user_000087,product_0198,2,987.76,1975.52,2025-10-29 04:22:40.562860,credit_card,completed
ebea2850-8103-465e-a708-7c377b1137b3,user_000087,product_0195,1,340.75,340.75,2025-10-29 04:22:40.562860,debit_card,pending
